cust_no,obs_dt,x1_1,x1_2,x1_3,x1_4,x1_5,x1_6,x1_7,x1_8,x1_9,x1_10,x1_11,x1_12,x1_13,x1_14,x1_15,x1_16,x1_17,x1_18,x1_19,x1_20,x1_21,x1_22,x3_1,x3_2,x3_3,x3_4,x3_5,x3_6,x3_7,x3_8,x3_9,x3_10,x3_11,x3_12,x3_13,x3_14,x3_15,x3_16,x3_17,x3_18,x3_19,x3_20,x3_21,x3_22,x6_1,x6_2,x6_3,x6_4,x6_5,x6_6,x6_7,x6_8,x6_9,x6_10,x6_11,x6_12,x6_13,x6_14,x6_15,x6_16,x6_17,x6_18,x6_19,x6_20,x6_21,x6_22,x9_1,x9_2,x9_3,x9_4,x9_5,x9_6,x9_7,x9_8,x9_9,x9_10,x9_11,x9_12,x9_13,x9_14,x9_15,x9_16,x9_17,x9_18,x9_19,x9_20,x9_21,x9_22,x12_1,x12_2,x12_3,x12_4,x12_5,x12_6,x12_7,x12_8,x12_9,x12_10,x12_11,x12_12,x12_13,x12_14,x12_15,x12_16,x12_17,x12_18,x12_19,x12_20,x12_21,x12_22
3000661413,20200630,2.00 ,3444.45 ,2.00 ,3444.45 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.00 ,3444.45 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,10222.23 ,6.00 ,10222.23 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,10222.23 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,12.00 ,18375.01 ,12.00 ,18375.01 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,12.00 ,18375.01 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,12.00 ,18375.01 ,12.00 ,18375.01 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,12.00 ,18375.01 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,12.00 ,18375.01 ,12.00 ,18375.01 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,12.00 ,18375.01 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000580418,20200331,5.00 ,5800.00 ,2.00 ,2416.67 ,0.40 ,0.42 ,0.00 ,0.00 ,0.00 ,0.00 ,2.00 ,2416.67 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,15.00 ,18200.00 ,6.00 ,7583.33 ,0.40 ,0.42 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,7583.33 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,26.00 ,30350.00 ,13.00 ,163499.99 ,0.50 ,5.39 ,0.00 ,0.00 ,0.00 ,0.00 ,13.00 ,163499.99 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,27.00 ,31150.00 ,15.00 ,468299.99 ,0.56 ,15.03 ,0.00 ,0.00 ,0.00 ,0.00 ,15.00 ,468299.99 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,27.00 ,31150.00 ,15.00 ,468299.99 ,0.56 ,15.03 ,0.00 ,0.00 ,0.00 ,0.00 ,15.00 ,468299.99 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000465655,20200630,4.00 ,256547.24 ,3.00 ,256547.24 ,0.75 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,256547.24 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,259787.87 ,5.00 ,259787.87 ,0.83 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,5.00 ,259787.87 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9.00 ,264622.26 ,8.00 ,264622.26 ,0.89 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,8.00 ,264622.26 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,12.00 ,269456.64 ,11.00 ,269456.64 ,0.92 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,11.00 ,269456.64 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,15.00 ,274344.15 ,14.00 ,274344.15 ,0.93 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,14.00 ,274344.15 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000556368,20200630,1.00 ,6337.78 ,1.00 ,6337.78 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.00 ,6337.78 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,18808.89 ,3.00 ,18808.89 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,18808.89 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,37413.34 ,6.00 ,37413.34 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,37413.34 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9.00 ,56017.78 ,9.00 ,56017.78 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9.00 ,56017.78 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,11.00 ,63786.67 ,11.00 ,63786.67 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,11.00 ,63786.67 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000429670,20191231,1.00 ,3289.00 ,1.00 ,3289.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.00 ,3289.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,9976.63 ,3.00 ,9976.63 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,9976.63 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,20062.89 ,6.00 ,20062.89 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,20062.89 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,8.00 ,23571.15 ,8.00 ,23571.15 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,8.00 ,23571.15 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,8.00 ,23571.15 ,8.00 ,23571.15 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,8.00 ,23571.15 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000420334,20200630,1.00 ,9902.78 ,,,,,,,,,,,,,,,,,,,,,3.00 ,29388.89 ,,,,,,,,,,,,,,,,,,,,,6.00 ,58458.34 ,,,,,,,,,,,,,,,,,,,,,8.00 ,76986.11 ,2.00 ,1014694.44 ,0.25 ,13.18 ,0.00 ,0.00 ,0.00 ,0.00 ,2.00 ,1014694.44 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,8.00 ,76986.11 ,2.00 ,1014694.44 ,0.25 ,13.18 ,0.00 ,0.00 ,0.00 ,0.00 ,2.00 ,1014694.44 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000699424,20200630,6.00 ,8926.66 ,3.00 ,4276.66 ,0.50 ,0.48 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,4276.66 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,14.00 ,21126.66 ,9.00 ,361576.66 ,0.64 ,17.11 ,0.00 ,0.00 ,0.00 ,0.00 ,9.00 ,361576.66 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,18.00 ,25693.33 ,13.00 ,366143.33 ,0.72 ,14.25 ,0.00 ,0.00 ,0.00 ,0.00 ,13.00 ,366143.33 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,18.00 ,25693.33 ,13.00 ,366143.33 ,0.72 ,14.25 ,0.00 ,0.00 ,0.00 ,0.00 ,13.00 ,366143.33 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,18.00 ,25693.33 ,13.00 ,366143.33 ,0.72 ,14.25 ,0.00 ,0.00 ,0.00 ,0.00 ,13.00 ,366143.33 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000612945,20200331,3.00 ,2657.78 ,1.00 ,668.06 ,0.33 ,0.25 ,0.00 ,0.00 ,0.00 ,0.00 ,1.00 ,668.06 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,7.00 ,6229.16 ,3.00 ,2000.56 ,0.43 ,0.32 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,2000.56 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9.00 ,8034.71 ,4.00 ,12036.67 ,0.44 ,1.50 ,0.00 ,0.00 ,0.00 ,0.00 ,4.00 ,12036.67 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9.00 ,8034.71 ,4.00 ,12036.67 ,0.44 ,1.50 ,0.00 ,0.00 ,0.00 ,0.00 ,4.00 ,12036.67 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9.00 ,8034.71 ,4.00 ,12036.67 ,0.44 ,1.50 ,0.00 ,0.00 ,0.00 ,0.00 ,4.00 ,12036.67 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000567030,20200331,1.00 ,6041.67 ,1.00 ,6041.67 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.00 ,6041.67 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,18958.33 ,3.00 ,18958.33 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,18958.33 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,37916.66 ,6.00 ,37916.66 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,37916.66 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,8.00 ,46874.99 ,8.00 ,46874.99 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,8.00 ,46874.99 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,8.00 ,46874.99 ,8.00 ,46874.99 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,8.00 ,46874.99 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000611206,20200630,2.00 ,2480.00 ,2.00 ,2480.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.00 ,2480.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,7360.00 ,6.00 ,7360.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,7360.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,10.00 ,12390.00 ,10.00 ,12390.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,10.00 ,12390.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,12.00 ,14690.00 ,12.00 ,14690.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,12.00 ,14690.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,12.00 ,14690.00 ,12.00 ,14690.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,12.00 ,14690.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000433169,20200630,2.00 ,337605.56 ,1.00 ,337605.56 ,0.50 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.00 ,337605.56 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,4.00 ,343281.95 ,3.00 ,343281.95 ,0.75 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,343281.95 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,7.00 ,351750.00 ,6.00 ,351750.00 ,0.86 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,351750.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,10.00 ,360218.06 ,9.00 ,360218.06 ,0.90 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9.00 ,360218.06 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,13.00 ,368779.17 ,12.00 ,368779.17 ,0.92 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,12.00 ,368779.17 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000558019,20200630,3.00 ,5812.50 ,,,,,,,,,,,,,,,,,,,,,9.00 ,17250.00 ,,,,,,,,,,,,,,,,,,,,,18.00 ,34312.50 ,3.00 ,504275.00 ,0.17 ,14.70 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,504275.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,26.00 ,45562.50 ,11.00 ,515525.00 ,0.42 ,11.31 ,0.00 ,0.00 ,0.00 ,0.00 ,11.00 ,515525.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,26.00 ,45562.50 ,11.00 ,515525.00 ,0.42 ,11.31 ,0.00 ,0.00 ,0.00 ,0.00 ,11.00 ,515525.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000552643,20191231,1.00 ,3348.33 ,1.00 ,3348.33 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.00 ,3348.33 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,10156.60 ,3.00 ,10156.60 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,10156.60 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,18192.59 ,6.00 ,18192.59 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,18192.59 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,18192.59 ,6.00 ,18192.59 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,18192.59 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,18192.59 ,6.00 ,18192.59 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,18192.59 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000435031,20200331,1.00 ,8458.33 ,1.00 ,8458.33 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.00 ,8458.33 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,26541.67 ,3.00 ,26541.67 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,26541.67 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,53083.34 ,6.00 ,53083.34 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,53083.34 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9.00 ,79916.68 ,9.00 ,79916.68 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9.00 ,79916.68 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,10.00 ,88083.35 ,10.00 ,88083.35 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,10.00 ,88083.35 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000617755,20200331,1.00 ,911.08 ,1.00 ,911.08 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.00 ,911.08 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,2858.92 ,3.00 ,2858.92 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,2858.92 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,4.00 ,3550.09 ,4.00 ,3550.09 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,4.00 ,3550.09 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,4.00 ,3550.09 ,4.00 ,3550.09 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,4.00 ,3550.09 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,4.00 ,3550.09 ,4.00 ,3550.09 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,4.00 ,3550.09 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000638645,20200630,3.00 ,2048.45 ,1.00 ,671.67 ,0.33 ,0.33 ,0.00 ,0.00 ,0.00 ,0.00 ,1.00 ,671.67 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,5.00 ,3370.12 ,3.00 ,1993.34 ,0.60 ,0.59 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,1993.34 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,12.00 ,7866.00 ,6.00 ,3965.01 ,0.50 ,0.50 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,3965.01 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,13.00 ,8104.33 ,7.00 ,4203.34 ,0.54 ,0.52 ,0.00 ,0.00 ,0.00 ,0.00 ,7.00 ,4203.34 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,13.00 ,8104.33 ,7.00 ,4203.34 ,0.54 ,0.52 ,0.00 ,0.00 ,0.00 ,0.00 ,7.00 ,4203.34 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000589919,20191231,1.00 ,4791.67 ,1.00 ,4791.67 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.00 ,4791.67 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,14534.73 ,3.00 ,14534.73 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,14534.73 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,4.00 ,14854.17 ,4.00 ,14854.17 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,4.00 ,14854.17 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,4.00 ,14854.17 ,4.00 ,14854.17 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,4.00 ,14854.17 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,4.00 ,14854.17 ,4.00 ,14854.17 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,4.00 ,14854.17 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000417369,20191231,1.00 ,3733.33 ,1.00 ,3733.33 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.00 ,3733.33 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,11324.44 ,3.00 ,11324.44 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,11324.44 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,22773.33 ,6.00 ,22773.33 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,22773.33 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9.00 ,30613.33 ,9.00 ,30613.33 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9.00 ,30613.33 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9.00 ,30613.33 ,9.00 ,30613.33 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9.00 ,30613.33 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000660692,20200630,1.00 ,7715.56 ,1.00 ,7715.56 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.00 ,7715.56 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,22897.79 ,3.00 ,22897.79 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,22897.79 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,39324.46 ,6.00 ,39324.46 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,39324.46 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,39324.46 ,6.00 ,39324.46 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,39324.46 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,39324.46 ,6.00 ,39324.46 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,39324.46 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000642826,20200331,3.00 ,10293.91 ,1.00 ,3423.61 ,0.33 ,0.33 ,0.00 ,0.00 ,0.00 ,0.00 ,1.00 ,3423.61 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,5.00 ,17613.35 ,3.00 ,10743.05 ,0.60 ,0.61 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,10743.05 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,18557.79 ,4.00 ,11687.49 ,0.67 ,0.63 ,0.00 ,0.00 ,0.00 ,0.00 ,4.00 ,11687.49 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,18557.79 ,4.00 ,11687.49 ,0.67 ,0.63 ,0.00 ,0.00 ,0.00 ,0.00 ,4.00 ,11687.49 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,18557.79 ,4.00 ,11687.49 ,0.67 ,0.63 ,0.00 ,0.00 ,0.00 ,0.00 ,4.00 ,11687.49 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
