cust_no,dubil_num_3,dubil_num_6,dubil_num_9,dubil_num_12,count_loan_3,count_loan_6,count_loan_9,count_loan_12,count_payoff_loan_3,count_payoff_loan_6,count_payoff_loan_9,count_payoff_loan_12,count_nopayoff_loan_3,count_nopayoff_loan_6,count_nopayoff_loan_9,count_nopayoff_loan_12,count_earlypayoff_loan_3,count_earlypayoff_loan_6,count_earlypayoff_loan_9,count_earlypayoff_loan_12,count_normalpayoff_loan_3,count_normalpayoff_loan_6,count_normalpayoff_loan_9,count_normalpayoff_loan_12,count_ovduepayoff_loan_3,count_ovduepayoff_loan_6,count_ovduepayoff_loan_9,count_ovduepayoff_loan_12,ovdue_payoff_trade_max_3,ovdue_payoff_trade_max_6,ovdue_payoff_trade_max_9,ovdue_payoff_trade_max_12,ovdue_payoff_trade_min_3,ovdue_payoff_trade_min_6,ovdue_payoff_trade_min_9,ovdue_payoff_trade_min_12,early_payoff_trade_max_3,early_payoff_trade_max_6,early_payoff_trade_max_9,early_payoff_trade_max_12,early_payoff_trade_min_3,early_payoff_trade_min_6,early_payoff_trade_min_9,early_payoff_trade_min_12,obj_date,lon_amt_12,lon_amt_9,lon_amt_6,lon_amt_3,sum_amt_12,sum_amt_9,sum_amt_6,sum_amt_3,sum_payoff_amt_12,sum_payoff_amt_9,sum_payoff_amt_6,sum_payoff_amt_3,sum_nopayoff_amt_12,sum_nopayoff_amt_9,sum_nopayoff_amt_6,sum_nopayoff_amt_3,sum_earlypayoff_amt_12,sum_earlypayoff_amt_9,sum_earlypayoff_amt_6,sum_earlypayoff_amt_3,sum_normalpayoff_amt_12,sum_normalpayoff_amt_9,sum_normalpayoff_amt_6,sum_normalpayoff_amt_3,sum_ovduepayoff_amt_12,sum_ovduepayoff_amt_9,sum_ovduepayoff_amt_6,sum_ovduepayoff_amt_3,count_nopayoff_loan_rate_12,count_nopayoff_loan_rate_9,count_nopayoff_loan_rate_6,count_nopayoff_loan_rate_3,sum_nopayoff_amt_loan_rate_12,sum_nopayoff_amt_loan_rate_9,sum_nopayoff_amt_loan_rate_6,sum_nopayoff_amt_loan_rate_3,count_earlypayoff_loan_rate_12,count_earlypayoff_loan_rate_9,count_earlypayoff_loan_rate_6,count_earlypayoff_loan_rate_3,sum_earlypayoff_amt_rate_12,sum_earlypayoff_amt_rate_9,sum_earlypayoff_amt_rate_6,sum_earlypayoff_amt_rate_3,count_normalpayoff_loan_rate_12,count_normalpayoff_loan_rate_9,count_normalpayoff_loan_rate_6,count_normalpayoff_loan_rate_3,sum_normalpayoff_amt_rate_12,sum_normalpayoff_amt_rate_9,sum_normalpayoff_amt_rate_6,sum_normalpayoff_amt_rate_3,count_ovduepayoff_loan_rate_12,count_ovduepayoff_loan_rate_9,count_ovduepayoff_loan_rate_6,count_ovduepayoff_loan_rate_3,sum_ovduepayoff_amt_rate_12,sum_ovduepayoff_amt_rate_9,sum_ovduepayoff_amt_rate_6,sum_ovduepayoff_amt_rate_3,
3000429628,93.00 ,185.00 ,236.00 ,236.00 ,93.00 ,185.00 ,236.00 ,236.00 ,0.00 ,0.00 ,0.00 ,0.00 ,93.00 ,185.00 ,236.00 ,236.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20191231,155000.00 ,155000.00 ,155000.00 ,155000.00 ,155000.00 ,155000.00 ,155000.00 ,155000.00 ,,,,,155000.00 ,155000.00 ,155000.00 ,155000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000623176,14.00 ,14.00 ,14.00 ,14.00 ,14.00 ,14.00 ,14.00 ,14.00 ,0.00 ,0.00 ,0.00 ,0.00 ,14.00 ,14.00 ,14.00 ,14.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20191231,495000.00 ,495000.00 ,495000.00 ,495000.00 ,495000.00 ,495000.00 ,495000.00 ,495000.00 ,,,,,495000.00 ,495000.00 ,495000.00 ,495000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000641251,13.00 ,13.00 ,13.00 ,13.00 ,13.00 ,13.00 ,13.00 ,13.00 ,0.00 ,0.00 ,0.00 ,0.00 ,13.00 ,13.00 ,13.00 ,13.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20191231,600000.00 ,600000.00 ,600000.00 ,600000.00 ,600000.00 ,600000.00 ,600000.00 ,600000.00 ,,,,,600000.00 ,600000.00 ,600000.00 ,600000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000645679,14.00 ,14.00 ,14.00 ,14.00 ,14.00 ,14.00 ,14.00 ,14.00 ,0.00 ,0.00 ,0.00 ,0.00 ,14.00 ,14.00 ,14.00 ,14.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20191231,666000.00 ,666000.00 ,666000.00 ,666000.00 ,666000.00 ,666000.00 ,666000.00 ,666000.00 ,,,,,666000.00 ,666000.00 ,666000.00 ,666000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000365183,186.00 ,370.00 ,552.00 ,732.00 ,186.00 ,370.00 ,552.00 ,732.00 ,149.00 ,241.00 ,332.00 ,422.00 ,37.00 ,129.00 ,220.00 ,310.00 ,149.00 ,241.00 ,332.00 ,422.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,365.00 ,365.00 ,365.00 ,365.00 ,22.00 ,22.00 ,22.00 ,22.00 ,20191231,760000.00 ,760000.00 ,760000.00 ,760000.00 ,760000.00 ,760000.00 ,760000.00 ,760000.00 ,760000.00 ,760000.00 ,760000.00 ,760000.00 ,380000.00 ,380000.00 ,380000.00 ,380000.00 ,760000.00 ,760000.00 ,760000.00 ,760000.00 ,,,,,,,,,0.42 ,0.40 ,0.35 ,0.20 ,0.50 ,0.50 ,0.50 ,0.50 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,0.00 ,0.00 ,0.00 ,0.00 ,,,,,
3000569144,186.00 ,240.00 ,240.00 ,240.00 ,186.00 ,240.00 ,240.00 ,240.00 ,0.00 ,0.00 ,0.00 ,0.00 ,186.00 ,240.00 ,240.00 ,240.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20191231,1000000.00 ,1000000.00 ,1000000.00 ,1000000.00 ,1000000.00 ,1000000.00 ,1000000.00 ,1000000.00 ,,,,,1000000.00 ,1000000.00 ,1000000.00 ,1000000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000570815,93.00 ,141.00 ,141.00 ,141.00 ,93.00 ,141.00 ,141.00 ,141.00 ,0.00 ,0.00 ,0.00 ,0.00 ,93.00 ,141.00 ,141.00 ,141.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20191231,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,,,,,500000.00 ,500000.00 ,500000.00 ,500000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000414278,269.00 ,414.00 ,505.00 ,507.00 ,269.00 ,414.00 ,505.00 ,507.00 ,93.00 ,185.00 ,250.00 ,250.00 ,176.00 ,229.00 ,255.00 ,257.00 ,93.00 ,185.00 ,250.00 ,250.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,338.00 ,338.00 ,338.00 ,338.00 ,338.00 ,338.00 ,338.00 ,338.00 ,20191231,1475000.00 ,1475000.00 ,1475000.00 ,1475000.00 ,1475000.00 ,1475000.00 ,1475000.00 ,1475000.00 ,475000.00 ,475000.00 ,475000.00 ,475000.00 ,1475000.00 ,1475000.00 ,1000000.00 ,1000000.00 ,475000.00 ,475000.00 ,475000.00 ,475000.00 ,,,,,,,,,0.51 ,0.50 ,0.55 ,0.65 ,1.00 ,1.00 ,0.68 ,0.68 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,0.00 ,0.00 ,0.00 ,0.00 ,,,,,
3000607886,71.00 ,71.00 ,71.00 ,71.00 ,71.00 ,71.00 ,71.00 ,71.00 ,0.00 ,0.00 ,0.00 ,0.00 ,71.00 ,71.00 ,71.00 ,71.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20191231,100000.00 ,100000.00 ,100000.00 ,100000.00 ,100000.00 ,100000.00 ,100000.00 ,100000.00 ,,,,,100000.00 ,100000.00 ,100000.00 ,100000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000642758,20.00 ,20.00 ,20.00 ,20.00 ,20.00 ,20.00 ,20.00 ,20.00 ,0.00 ,0.00 ,0.00 ,0.00 ,20.00 ,20.00 ,20.00 ,20.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20191231,116000.00 ,116000.00 ,116000.00 ,116000.00 ,116000.00 ,116000.00 ,116000.00 ,116000.00 ,,,,,116000.00 ,116000.00 ,116000.00 ,116000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000642323,20.00 ,20.00 ,20.00 ,20.00 ,20.00 ,20.00 ,20.00 ,20.00 ,0.00 ,0.00 ,0.00 ,0.00 ,20.00 ,20.00 ,20.00 ,20.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20191231,400000.00 ,400000.00 ,400000.00 ,400000.00 ,400000.00 ,400000.00 ,400000.00 ,400000.00 ,,,,,400000.00 ,400000.00 ,400000.00 ,400000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000652682,8.00 ,8.00 ,8.00 ,8.00 ,8.00 ,8.00 ,8.00 ,8.00 ,0.00 ,0.00 ,0.00 ,0.00 ,8.00 ,8.00 ,8.00 ,8.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20191231,499999.00 ,499999.00 ,499999.00 ,499999.00 ,499999.00 ,499999.00 ,499999.00 ,499999.00 ,,,,,499999.00 ,499999.00 ,499999.00 ,499999.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000650909,9.00 ,9.00 ,9.00 ,9.00 ,9.00 ,9.00 ,9.00 ,9.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9.00 ,9.00 ,9.00 ,9.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20191231,363000.00 ,363000.00 ,363000.00 ,363000.00 ,363000.00 ,363000.00 ,363000.00 ,363000.00 ,,,,,363000.00 ,363000.00 ,363000.00 ,363000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000511377,186.00 ,334.00 ,334.00 ,334.00 ,186.00 ,334.00 ,334.00 ,334.00 ,93.00 ,168.00 ,168.00 ,168.00 ,93.00 ,166.00 ,166.00 ,166.00 ,93.00 ,168.00 ,168.00 ,168.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,361.00 ,361.00 ,361.00 ,361.00 ,361.00 ,361.00 ,361.00 ,361.00 ,20191231,800000.00 ,800000.00 ,800000.00 ,800000.00 ,800000.00 ,800000.00 ,800000.00 ,800000.00 ,400000.00 ,400000.00 ,400000.00 ,400000.00 ,800000.00 ,800000.00 ,800000.00 ,400000.00 ,400000.00 ,400000.00 ,400000.00 ,400000.00 ,,,,,,,,,0.50 ,0.50 ,0.50 ,0.50 ,1.00 ,1.00 ,1.00 ,0.50 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,0.00 ,0.00 ,0.00 ,0.00 ,,,,,
3000453786,93.00 ,185.00 ,217.00 ,217.00 ,93.00 ,185.00 ,217.00 ,217.00 ,0.00 ,0.00 ,0.00 ,0.00 ,93.00 ,185.00 ,217.00 ,217.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20191231,368000.00 ,368000.00 ,368000.00 ,368000.00 ,368000.00 ,368000.00 ,368000.00 ,368000.00 ,,,,,368000.00 ,368000.00 ,368000.00 ,368000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000436632,93.00 ,185.00 ,222.00 ,222.00 ,93.00 ,185.00 ,222.00 ,222.00 ,0.00 ,0.00 ,0.00 ,0.00 ,93.00 ,185.00 ,222.00 ,222.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20191231,357000.00 ,357000.00 ,357000.00 ,357000.00 ,357000.00 ,357000.00 ,357000.00 ,357000.00 ,,,,,357000.00 ,357000.00 ,357000.00 ,357000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000557007,93.00 ,167.00 ,167.00 ,167.00 ,93.00 ,167.00 ,167.00 ,167.00 ,0.00 ,0.00 ,0.00 ,0.00 ,93.00 ,167.00 ,167.00 ,167.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20191231,927000.00 ,927000.00 ,927000.00 ,927000.00 ,927000.00 ,927000.00 ,927000.00 ,927000.00 ,,,,,927000.00 ,927000.00 ,927000.00 ,927000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000561522,93.00 ,134.00 ,134.00 ,134.00 ,93.00 ,134.00 ,134.00 ,134.00 ,0.00 ,0.00 ,0.00 ,0.00 ,93.00 ,134.00 ,134.00 ,134.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20191231,288000.00 ,288000.00 ,288000.00 ,288000.00 ,288000.00 ,288000.00 ,288000.00 ,288000.00 ,,,,,288000.00 ,288000.00 ,288000.00 ,288000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000606459,14.00 ,14.00 ,14.00 ,14.00 ,14.00 ,14.00 ,14.00 ,14.00 ,0.00 ,0.00 ,0.00 ,0.00 ,14.00 ,14.00 ,14.00 ,14.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20191231,216000.00 ,216000.00 ,216000.00 ,216000.00 ,216000.00 ,216000.00 ,216000.00 ,216000.00 ,,,,,216000.00 ,216000.00 ,216000.00 ,216000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000585877,93.00 ,117.00 ,117.00 ,117.00 ,93.00 ,117.00 ,117.00 ,117.00 ,0.00 ,0.00 ,0.00 ,0.00 ,93.00 ,117.00 ,117.00 ,117.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20191231,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,,,,,500000.00 ,500000.00 ,500000.00 ,500000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000436633,93.00 ,185.00 ,211.00 ,211.00 ,93.00 ,185.00 ,211.00 ,211.00 ,0.00 ,0.00 ,0.00 ,0.00 ,93.00 ,185.00 ,211.00 ,211.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20191231,292000.00 ,292000.00 ,292000.00 ,292000.00 ,292000.00 ,292000.00 ,292000.00 ,292000.00 ,,,,,292000.00 ,292000.00 ,292000.00 ,292000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000646603,15.00 ,15.00 ,15.00 ,15.00 ,15.00 ,15.00 ,15.00 ,15.00 ,0.00 ,0.00 ,0.00 ,0.00 ,15.00 ,15.00 ,15.00 ,15.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20191231,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,,,,,500000.00 ,500000.00 ,500000.00 ,500000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000595081,93.00 ,93.00 ,93.00 ,93.00 ,93.00 ,93.00 ,93.00 ,93.00 ,0.00 ,0.00 ,0.00 ,0.00 ,93.00 ,93.00 ,93.00 ,93.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20191231,400000.00 ,400000.00 ,400000.00 ,400000.00 ,400000.00 ,400000.00 ,400000.00 ,400000.00 ,,,,,400000.00 ,400000.00 ,400000.00 ,400000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000623750,47.00 ,47.00 ,47.00 ,47.00 ,47.00 ,47.00 ,47.00 ,47.00 ,0.00 ,0.00 ,0.00 ,0.00 ,47.00 ,47.00 ,47.00 ,47.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20191231,1848000.00 ,1848000.00 ,1848000.00 ,1848000.00 ,1848000.00 ,1848000.00 ,1848000.00 ,1848000.00 ,,,,,1848000.00 ,1848000.00 ,1848000.00 ,1848000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000431933,15.00 ,15.00 ,15.00 ,15.00 ,15.00 ,15.00 ,15.00 ,15.00 ,0.00 ,0.00 ,0.00 ,0.00 ,15.00 ,15.00 ,15.00 ,15.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20191231,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,,,,,500000.00 ,500000.00 ,500000.00 ,500000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000423711,186.00 ,297.00 ,297.00 ,297.00 ,186.00 ,297.00 ,297.00 ,297.00 ,93.00 ,149.00 ,149.00 ,149.00 ,93.00 ,148.00 ,148.00 ,148.00 ,93.00 ,149.00 ,149.00 ,149.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,366.00 ,366.00 ,366.00 ,366.00 ,366.00 ,366.00 ,366.00 ,366.00 ,20191231,674000.00 ,674000.00 ,674000.00 ,674000.00 ,674000.00 ,674000.00 ,674000.00 ,674000.00 ,337000.00 ,337000.00 ,337000.00 ,337000.00 ,337000.00 ,337000.00 ,337000.00 ,337000.00 ,337000.00 ,337000.00 ,337000.00 ,337000.00 ,,,,,,,,,0.50 ,0.50 ,0.50 ,0.50 ,0.50 ,0.50 ,0.50 ,0.50 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,0.00 ,0.00 ,0.00 ,0.00 ,,,,,
3000572955,93.00 ,128.00 ,128.00 ,128.00 ,93.00 ,128.00 ,128.00 ,128.00 ,0.00 ,0.00 ,0.00 ,0.00 ,93.00 ,128.00 ,128.00 ,128.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20191231,158000.00 ,158000.00 ,158000.00 ,158000.00 ,158000.00 ,158000.00 ,158000.00 ,158000.00 ,,,,,158000.00 ,158000.00 ,158000.00 ,158000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000641619,19.00 ,19.00 ,19.00 ,19.00 ,19.00 ,19.00 ,19.00 ,19.00 ,0.00 ,0.00 ,0.00 ,0.00 ,19.00 ,19.00 ,19.00 ,19.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20191231,53000.00 ,53000.00 ,53000.00 ,53000.00 ,53000.00 ,53000.00 ,53000.00 ,53000.00 ,,,,,53000.00 ,53000.00 ,53000.00 ,53000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000599361,71.00 ,71.00 ,71.00 ,71.00 ,71.00 ,71.00 ,71.00 ,71.00 ,0.00 ,0.00 ,0.00 ,0.00 ,71.00 ,71.00 ,71.00 ,71.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20191231,480000.00 ,480000.00 ,480000.00 ,480000.00 ,480000.00 ,480000.00 ,480000.00 ,480000.00 ,,,,,480000.00 ,480000.00 ,480000.00 ,480000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000606027,120.00 ,120.00 ,120.00 ,120.00 ,120.00 ,120.00 ,120.00 ,120.00 ,0.00 ,0.00 ,0.00 ,0.00 ,120.00 ,120.00 ,120.00 ,120.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20191231,1000000.00 ,1000000.00 ,1000000.00 ,1000000.00 ,1000000.00 ,1000000.00 ,1000000.00 ,1000000.00 ,,,,,1000000.00 ,1000000.00 ,1000000.00 ,1000000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000603462,270.00 ,270.00 ,270.00 ,270.00 ,270.00 ,270.00 ,270.00 ,270.00 ,0.00 ,0.00 ,0.00 ,0.00 ,270.00 ,270.00 ,270.00 ,270.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20191231,418000.00 ,418000.00 ,418000.00 ,418000.00 ,418000.00 ,418000.00 ,418000.00 ,418000.00 ,,,,,418000.00 ,418000.00 ,418000.00 ,418000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
