"req_id","customerid","businessid"
"12020062315440412046","3000718984",TCL20200600001659
"12020062915440429696","4001520998",TCL20200600002024
"12020062818150429511","3000313785",TCL20200600001945
"12020062014000411295","3000730555",_作废TCL20200600001415
"12020062416060412502","3000781192",TCL20200600001802
"12020071012570447535","3000992702",TCL20200700000774
"12020071314530447987","3000960187",TCL20200700000944
"12020070216450430543","3000983541",_作废TCL20200700000163
"12020063015240429994","3000938305",_作废TCL20200600002108
"12020071017000447672","3000554071",TCL20200700000828
"12020071014460447572","3000513496",TCL20200700000787
"12020071217450447834","3000552643",_作废TCL20200700000890
"12020070410430430863","3000982136",TCL20200700000286
"12020070211180430411","3000982903",TCL20200700000105
"12020070811190446922","3000988324",TCL20200700000526
"12020070816150447028","3000989187",TCL20200700000580
"12020071815100462885","3001007924",TCL20200700001424
"12020072316260463962","3001017228",TCL20200700001786
"12020072115100463426","3001008184",TCL20200700001587
"12020072513090464248","3001016986",TCL20200700001895
"12020072715330478214","3001022546",TCL20200700001958
"12020072720180478293","3001023100",_作废TCL20200700001990
"12020072010270463020","3000348174",_作废TCL20200700001445
"12020072113180463384","3001012264",TCL20200700001571
"12020081113540480901","3000805164",_作废TCL20200800000562
"12020080411090479675","3001035303",TCL20200800000118
"12020072917000478722","3000625982",TCL20200700002134
"12020080418270479848","3001036749",TCL20200800000188
"12020081117180480967","3001048449",_作废TCL20200800000585
"12020072811330478376","3001023591",_作废TCL20200700002010
"12020081811190509614","3001061673",TCL20200800000949
"12020081310310481184","3001051058",TCL20200800000666
"12020081314130481271","3001051755",TCL20200800000695
"12020082111590510488","3000395395",_作废TCL20200800001298
"12020082712060533586","3001078758",TCL20200800001658
"12020082611150533358","3001081851",TCL20200800001572
"12020081714360509477","3001060427",_作废TCL20200800000889
"12020081814330509666","3001062339",TCL20200800000973
"12020090718110556742","3000760722",_作废TCL20200900000349
"12020090711480556598","3001118446",TCL20200900000386
"12020083116300534307","3000571912",TCL20200800001885
"12020082914510534044","3001075532",TCL20200800001813
"12020090315140534986","3001108305",TCL20200900000217
"12020090117210534565","3000815692",TCL20200900000066
"12020090717250556717","3001120273",TCL20200900000430
"12020092310500559339","3001170028",TCL20200900001485
"12020082717330533732","3001085679",TCL20200800001719
"12020091017330557220","3001134089",_作废TCL20200900000674
"12020092713250560204","3001179023",TCL20200900001840
"12020092812100560410","4003553376",TCL20200900001938
"12020092910120560644","3001182371",TCL20200900002016
"12020092515540559922","3001171168",_作废TCL20200900001740
"12020092912510560714","3001182796",TCL20200900002037
"12020091416300557821","3000757204",TCL20200900000852
"12020091817580558678","3001163048",TCL20200900001252
"12020091711540558310","3000219165",_作废TCL20200900001076
"12020092412130559593","3001172404",TCL20200900001604
"12020092416430559718","3001173628",TCL20200900001657
"12020092418000559748","3001151242",TCL20200900001609
"12020092314210559430","3001170665",TCL20200900001529
"12020091115270557490","3001136477",TCL20200900000737
"12020092115570558958","3000237392",TCL20200900001348
"12020102015580563795","3001206720",TCL20201000001283
"12020101415510562322","3001197819",TCL20201000000561
"12020101511310562440","3001199246",TCL20201000000636
"12020101314360562008","3000602816",_作废TCL20201000000423
"12020101115570561569","3000554071",TCL20201000000222
"12020101217520561829","3000902293",TCL20201000000347
"12020101516480562642","3001200970",TCL20201000000721
"12020101915540563368","3000667837",TCL20201000001057
"12020102312030565281","3001222192",TCL20201000001990
"12020102317450565576","3001224350",TCL20201000002174
"12020102211210564569","3001214152",TCL20201000001650
"12020102015450563802","3001209990",TCL20201000001273
"12020102216240564869","3001217981",TCL20201000001815
"12020102611270566184","3001229330",TCL20201000002402
"12020102323570565753","3001222313",TCL20201000001955
"12020110309580569448","3001249006",TCL20201100000208
"12020102711190566835","3000624251",TCL20201000002698
"12020102618140566688","3000424515",TCL20201000002468
"12020103118030568935","3001234096",TCL20201000002943
"12020103012420568500","3001240613",TCL20201000003439
"12020102715400567100","3001233235",TCL20201000002817
"12020110611420611072","3000615741",TCL20201100000937
"12020110512000610588","3001247911",TCL20201100000660
"12020110319160609947","3001251382",TCL20201100000425
"12020102718030567291","3001233597",TCL20201000002876
"12020102916550568201","3001238559",TCL20201000003304
"12020110214540569217","3001247120",TCL20201100000099
"12020110513070610662","3001251868",TCL20201100000737
"12020110315580606452","3001250836",TCL20201100000337
"12020111218460613442","3001290176",TCL20201100002090
"12020111114300612654","3001285132",TCL20201100001703
"12020110617260611341","3001259658",TCL20201100001065
"12020111314360641281","4000855684",_作废TCL20201100002236
"12020110910540611601","3001253699",TCL20201100001190
"12020111018280612391","3001282497",TCL20201100001569
"12020111109160612447","3001282865",TCL20201100001598
"12020112611440680098","3000448201",TCL20201100004325
"12020112312340672671","3001326338",TCL20201100003782
"12020111314150639898","3001294781",TCL20201100002225
"12020112312190672367","3001326336",TCL20201100003781
"12020111613540652487","3001305025",TCL20201100002524
"12020111521050652235","3001303645",TCL20201100002414
"12020111711390652947","3001300929",TCL20201100002714
"12020111611370652381","3000622166",TCL20201100002480
"12020111614500652543","3001305310",TCL20201100002547
"12020111709590652838","4002825626",TCL20201100002677
"12020120111430680840","3001344875",TCL20201200000039
"12020120415510707403","4001226417",TCL20201200000567
"12020120714390707722","3001230976",TCL20201200000735
"12020112412050679665","3000336159",TCL20201100003964
"12020120214310681137","3001353978",TCL20201200000249
"12020120213470681121","3001190283",TCL20201200000240
"12020120116130680963","3001349755",TCL20201200000020
"12020120216370681194","3000421944",TCL20201200000298
"12020122813160710768","3001413992",TCL20201200002430
"12020121714170709552","4005531913",TCL20201200001705
"12020121218540708959","3001381933",TCL20201200001312
"12020122414590710271","3000714712",TCL20201200002197
"12020121810220709630","3000645906",TCL20201200001779
"12020122812000710786","3001413881",TCL20201200002391
"12020120719230707837","3001368442",TCL20201200000810
"12021010414390711784","3000659570",TCL20210100000051
"12021010818520712997","3001439012",TCL20210100000739
"12021011516460714436","3000643637",TCL20210100001599
"12021012615180716215","3001477116",TCL20210100002703
"12021022218390772203","3000550697",TCL20210200000747
"12021011915560715002","3000427678",TCL20210100001947
"12021012814510716631","3001482788",TCL20210100002932
"12021020415230770983","3001503600",TCL20210200000380
"12021022611070772613","3000521324",TCL20210200000990
"12021012815230716636","3001482819",TCL20210100002946
"12021020213070770414","3001188637",TCL20210200000151
"12021012612000716168","3000623135",TCL20210100002637
"12021012716170716503","3001480725",TCL20210100002846
"12021012119260715493","3000892387",TCL20210100002266
"12021020515410771160","3000878510",TCL20210200000482
"12021011815070714762","3001459462",TCL20210100001765
"12021033111110863064","3001023454",TCL20210300002769
"12021042111480865455","3001584734",TCL20210400001253
"12021040811470863946","3001579788",TCL20210400000399
"12021042810440866817","4500268301",TCL20210400002124
"12021040115310863259","4500142049",TCL20210400000054
"12021040117210863310","3001501737",TCL20210400000078
"12021041911000865105","3001584411",TCL20210400001043
"12021042812360866928","4500268618",TCL20210400002193
"12021031912220805073","4500084034",TCL20210300001729
"12021031012540803700","3001556433",TCL20210300000863
"12021041918160865205","4500233389",TCL20210400001114
"12021040218090863547","4500147260",TCL20210400000181
"12021031715310804795","3001453558",TCL20210300001549
"12021040218010863542","4500145078",TCL20210400000119
"12021040717040863870","4500170729",TCL20210400000365
"12021042915450867369","3001231109",TCL20210400002480
"12021042711510866485","4500266181",TCL20210400001844
"12021041617030864958","4500223675",TCL20210400000996
"12021042916170867430","4500271429",TCL20210400002537
"12021042915560867400","3001195030",TCL20210400002524
"12021051214370900925","4500112274",TCL20210500000790
"12021051513520901522","4500256248",TCL20210500001158
"12021051812490901868","3001525654",TCL20210500001350
"12021052016590902400","4500325657",TCL20210500001698
"12021050716240900019","3000621057",TCL20210500000245
"12021052515080903154","4500332955",TCL20210500002096
"12021051112560900708","4500297260",TCL20210500000635
"12021051015220900522","4500295495",TCL20210500000513
"12021052713590903978","4500336481",TCL20210500002319
"12021052418590902953","4500332586",TCL20210500002014
"12021052011220902285","3000628601",TCL20210500001603
"12021060211170963355","4500346914",TCL20210600000126
"12021051217580900989","4500300850",TCL20210500000838
"12021060614400963928","4500353828",TCL20210600000494
"12019041517310011597","3000073554",TCL20190400000308
"12019041916420012002","3000420621",TCL20190400000492
"12019052414260018659","3000414079",TCL20190500000818
"12019062516370027424","3000160535",TCL20190600000674
"12019091016420070318","3000583558",TCL20190900000058
"12019081215560059327","3000413970",TCL20190800000330
"12019111212310111713","3000585711",TCL20190900000196
"12019121316380137390","3000642826",TCL20191200000968
"12019121811170138090","3000647066",TCL20191200001217
"12019121012240136883","3000638797",TCL20191200000478
"12020011716120174540","3000651479",TCL20191200001519
"12020030916000252349","3000681591",TCL20200200000452
"12020042811300327878","3000832550",_作废TCL20200400001141
"12020050610190328367","4001700169",TCL20200500000060
"12020050614310328416","3000634152",TCL20200500000104
"12020050618110328499","4001571486",TCL20200500000164
"12020052212100365941","3000886490",TCL20200500001535
"12020030413410236644","3000724246",TCL20200300000271
"12020052619200366609","3000791832",TCL20200500001819
"12020050822360344644","3000852033",TCL20200500000461
"12020052015320365551","3000882179",TCL20200500001382
"12020052512430366284","3000247195",TCL20200500001665
"12020052615170366561","3000894046",TCL20200500001777
"12020050518180328353","3000844872",TCL20200500000052
"12020050817330344236","3000851923",TCL20200500000434
"12020051311590349390","3000862913",TCL20200500000816
"12020051915090365272","3000878379",TCL20200500001275
"12020051518480349848","3000872528",TCL20200500001086
"12020052617210366550","3000894552",TCL20200500001801
"12020032014240266656","3000754807",TCL20200300001346
"12020060115520381448","3000907451",TCL20200600000044
"12020060417220382001","3000915657",TCL20200600000276
"12020061122460395962","3000933185",TCL20200600000786
"12020060811590394976","3000418179",TCL20200600000378
"12020061214440396018","3000935445",TCL20200600000827
"12020060515560382130","3000918021",TCL20200600000316
"12020061015370395564","3000642382",TCL20200600000618
"12020062312130411925","3000957861",_作废TCL20200600001621
"12020061815000410799","3000728037",TCL20200600001293
"12020061914240411038","3000950842",TCL20200600001361
"12020062315520412057","3000617978",_作废TCL20200600001655
"12020062812160429386","3000426166",TCL20200600001888
"12020070613530446458","3000622793",TCL20200700000358
"12020070910250447174","4001881545",TCL20200700000629
"12020070916210447377","3000991121",_作废TCL20200700000707
"12020070610130446366","3000558087",TCL20200700000327
"12020070919300447450","3000988387",TCL20200700000731
"12020070315180430710","3000981449",TCL20200700000244
"12020071015540447647","3000993212",_作废TCL20200700000809
"12020071311000447895","3000996705",_作废TCL20200700000899
"12020070318260430804","3000984716",TCL20200700000279
"12020070910270447199","3000989843",TCL20200700000631
"12020071410390448157","3000998861",_作废TCL20200700001009
"12020071517300448649","3001002711",TCL20200700001203
"12020071620550462593","3001004963",TCL20200700001329
"12020072115350463436","3001012802",TCL20200700001597
"12020071411390448219","3000997830",_作废TCL20200700001032
"12020072717180478265","3001022951",TCL20200700001975
"12020071818360462901","3001007861",_作废TCL20200700001421
"12020081316420481349","3001052417",TCL20200800000721
"12020072812310478413","3001023868",TCL20200700002024
"12020080616120480192","3000882698",_作废TCL20200800000321
"12020080516210480021","3001038370",TCL20200800000241
"12020072912490478642","3000573058",TCL20200700002093
"12020080317090479560","3001034753",_作废TCL20200800000095
"12020080612350480164","3001039403",TCL20200800000301
"12020073111270479097","3001030409",TCL20200700002267
"12020082711370533606","3001084292",TCL20200800001653
"12020082714370533638","3001084912",TCL20200800001673
"12020082112050510495","3001046188",TCL20200800001302
"12020082709360533561","3001083910",TCL20200800001635
"12020081916560510073","3000698376",TCL20200800001130
"12020090715150556669","3001101435",TCL20200900000409
"12020090308060534881","3001099658",_作废TCL20200900000167
"12020090916150557124","3001130343",TCL20200900000573
"12020090412120553987","3001109452",TCL20200900000249
"12020092213520559133","3000575103",TCL20200900001408
"12020092316510559489","3001171275",TCL20200900001560
"12020082718040533744","3001085834",TCL20200800001725
"12020092516210559933","3001173957",TCL20200900001748
"12020092622130560082","3001177899",TCL20200900001809
"12020092709330560085","3001178166",TCL20200900001812
"12020092515340559885","3001174309",TCL20200900001733
"12020092216060559206","3001169038",TCL20200900001440
"12020091821240558687","3001163251",TCL20200900001256
"12020092311490559386","3001170237",TCL20200900001505
"12020092415350559666","3001173335",TCL20200900001643
"12020092313300559425","3001170532",TCL20200900001523
"12020091118120557520","3001137157",TCL20200900000757
"12020092211450559075","3000649007",TCL20200900001389
"12020091417110557839","3001150049",TCL20200900000865
"12020101911420563215","3001206880",TCL20201000000984
"12020101914100563275","3001207383",TCL20201000001014
"12020101316020562039","3001195560",TCL20201000000443
"12020093012120560921","3001087066",TCL20200900002101
"12020101217130561818","3001193622",TCL20201000000339
"12020101518000562664","3001200775",TCL20201000000700
"12020102017060563866","3001210255",TCL20201000001319
"12020101611060562762","3001201965",_作废TCL20201000000766
"12020102011070563575","3001208860",TCL20201000001167
"12020101415470562315","3001196935",TCL20201000000565
"12020101611150562784","3001201955",TCL20201000000768
"12020101914380563296","3001207497",TCL20201000001026
"12020101411450562198","3001196624",TCL20201000000513
"12020102410330565780","3001211741",TCL20201000002221
"12020102112100564120","3001211170",TCL20201000001382
"12020102216500564889","3001210345",TCL20201000001834
"12020102611580566240","3001229553",TCL20201000002433
"12020102013560563711","3001202018",TCL20201000001228
"12020102415180565893","3001225580",TCL20201000002273
"12020110215370569274","3001247306",_作废TCL20201100000122
"12020102817280567784","3001236182",TCL20201000003122
"12020102917360568247","3000622395",TCL20201000003331
"12020103015350568633","3000832550",TCL20201000003499
"12020110612300611129","4005159973",TCL20201100000959
"12020110614570611190","3001258830",TCL20201100001002
"12020110612570611136","3000533106",TCL20201100000965
"12020102712000566894","3001231219",TCL20201000002636
"12020103118020568933","3001227078",TCL20201000003571
"12020102818220567843","3001236280",TCL20201000003137
"12020110313370596734","3001249762",TCL20201100000287
"12020102715150567061","3000276201",TCL20201000002798
"12020102814520567614","4002919932",TCL20201000003053
"12020110212010569117","3001246160",TCL20201100000053
"12020110215380569255","3001247353",TCL20201100000126
"12020103118020568947","3001241955",TCL20201000003564
"12020102911320567934","3001236999",TCL20201000003194
"12020102917540568219","3001238918",TCL20201000003336
"12020110617050611309","3001259575",TCL20201100001056
"12020102914420568100","3001237984",TCL20201000003254
"12020110615290611216","3000609403",TCL20201100001013
"12020110415260610243","4003123657",TCL20201100000550
"12020102711060566821","3001231820",TCL20201000002690
"12020110614510611173","3001258721",TCL20201100000998
"12020111211140613038","3001287943",TCL20201100001876
"12020111017000612320","3001282321",TCL20201100001539
"12020111214530613240","3001289104",TCL20201100001980
"12020110916360611854","3001127527",TCL20201100001322
"12020111216240613340","3001289667",TCL20201100002033
"12020111115510612755","3001285863",TCL20201100001748
"12020110713290611439","3001262424",TCL20201100001118
"12020110916240611877","3001278515",TCL20201100001317
"12020111019240612426","3001282592",TCL20201100001579
"12020110912370611678","3001277422",TCL20201100001240
"12020111612040652406","3001286782",TCL20201100002491
"12020111616430652670","3001305860",_作废TCL20201100002609
"12020111717400653180","3001310765",TCL20201100002847
"12020111716410653153","4004819730",TCL20201100002827
"12020111516310652227","3001303315",TCL20201100002407
"12020111811250653294","4002784692",TCL20201100002938
"12020112419570679821","3001331272",TCL20201100004105
"12020112118000654248","3001296119",TCL20201100003637
"12020112017040654113","3001321582",TCL20201100003595
"12020120214460681146","4000024436",TCL20201200000255
"12020120416220707422","3001360294",TCL20201200000582
"12020120518000707544","3001362672",TCL20201200000636
"12020121015370708706","3001376474",TCL20201200001147
"12020120918000708484","4001275757",TCL20201200001021
"12020120719280707838","3001150128",TCL20201200000811
"12020121509460709199","3000637500",TCL20201200001477
"12020121714030709494","3000105205",TCL20201200001703
"12020121412080709100","3001385024",TCL20201200001368
"12021010717520712751","3000318245",TCL20210100000561
"12021010814350712907","3000662028",TCL20210100000673
"12021011215030713589","3000660217",TCL20210100000999
"12021020110430770082","3000165660",TCL20210200000007
"12021012417170715865","3001473061",TCL20210100002482
"12021012117000715511","3001466983",TCL20210100002241
"12021022014480772088","3000365198",TCL20210200000673
"12021012816100716684","3001483266",TCL20210100002964
"12021020511310771081","3001504141",TCL20210200000439
"12021012716470716513","4001938387",TCL20210100002859
"12021012814310716648","3001482819",TCL20210100002933
"12021011816220714804","3001459767",TCL20210100001797
"12021012017460715285","3001464524",TCL20210100002094
"12021012115000715396","3001466315",TCL20210100002190
"12021030417340803026","3000944231",TCL20210300000429
"12021030610500803221","3000582220",TCL20210300000541
"12021042711120866467","4500265918",TCL20210400001796
"12021032510350805906","4500111906",TCL20210300002272
"12021040112360863249","4500137641",TCL20210400000029
"12021041309030864412","3000797839",TCL20210400000671
"12021032214410805360","4500103896",TCL20210300001929
"12021032918350806537","4500126784",TCL20210300002637
"12021042711570866439","3001063866",TCL20210400001851
"12021031015320803717","3001505454",TCL20210300000913
"12021041211590864314","4500199721",TCL20210400000607
"12021031519040804495","3000850534",TCL20210300001339
"12021032319130805687","3000913072",TCL20210300002132
"12021032615250806184","4500116455",TCL20210300002435
"12021031517150804453","3000985094",TCL20210300001319
"12021040714190863833","3001000311",TCL20210400000342
"12021042517490866139","4005976212",TCL20210400001604
"12021042911430867245","4500270860",TCL20210400002406
"12021042612120866231","3000722621",TCL20210400001650
"12021032611340806119","4500115525",TCL20210300002404
"12021032911130806421","4500125719",TCL20210300002554
"12021031118250804043","4500014211",TCL20210300001048
"12021031914420805094","3000752315",TCL20210300001732
"12021052119450902630","4500325690",TCL20210500001860
"12021052811370904365","4500338008",TCL20210500002387
"12021052716460904166","3001179839",TCL20210500002349
"12021052016150902388","4500325516",TCL20210500001681
"12021050817530900240","4500290466",TCL20210500000389
"12021052614440903495","4500334422",TCL20210500002216
"12021052717110904173","4500337029",TCL20210500002350
"12021052518470903218","4500333055",TCL20210500002141
"12021060210510963338","4500342740",TCL20210600000121
"12021052714290904023","4500336412",TCL20210500002322
"12021050813500900184","4011403061",TCL20210500000339
"12021050709400899865","4500285238",TCL20210500000160
"12021052011330902288","4500324453",TCL20210500001606
"12021060310590963543","4500347311",TCL20210600000236
"12021060217120963465","4500347097",TCL20210600000195
"12021060612000963924","4002505919",TCL20210600000485
"12021060817210964274","4500361216",TCL20210600000720
"12021060814550964176","4500360432",TCL20210600000678
"12021060818000964290","4500360613",TCL20210600000698
"12021060816550964272","4500361075",TCL20210600000712
"12021060817460964286","4500361322",TCL20210600000725
"12021060818000964276","4008017636",TCL20210600000567
"12021060817320964284","4500181629",TCL20210600000723
"12021060813450964211","3001031893",TCL20210600000659
"12021060811490964193","4500359549",TCL20210600000643
"12021060817160964281","4002331611",TCL20210600000718
"12021060816150964245","4500360878",TCL20210600000700
"12021060812180964199","4500359571",TCL20210600000648
"12021060910350964343","4500363084",TCL20210600000748
"12021060917050964457","4500361766",TCL20210600000735
"12021060912390964389","4500363464",TCL20210600000772
"12021060915010964404","4500364315",TCL20210600000791
"12021060910460964332","4500348124",TCL20210600000750
"12021062412190966413","3000960291",TCL20210600001899
"12021062414140966424","4500396379",TCL20210600001913
"12021062416000966436","3001513416",TCL20210600001940
"12021062410250966342","4500395783",TCL20210600001870
"12021062417100966485","4002497433",TCL20210600001970
"12021062416120966439","4500396736",TCL20210600001946
"12021062415100966431","4500396489",TCL20210600001928
"12021073110231056095","4500509789",TCL20210700002779
"12021073113421057282","4500510330",TCL20210700002797
"12021073115291058079","4500510541",TCL20210700002804
"12021073110171056093","3000626105",TCL20210700002778
"12021073014511052607","3000452319",TCL20210700002732
"12021073012351052578","4500508175",TCL20210700002722
"12021073011071052564","4500507912",TCL20210700002703
"12021073010361052561","3001018226",TCL20210700002700
"12021073012091052588","3001080684",TCL20210700002715
"12021073017131052644","4500509040",TCL20210700002762
"12021073012351052592","4500508240",TCL20210700002724
"12021073012271052574","4500508073",TCL20210700002720
"12021073012151052590","4500508008",TCL20210700002719
"12021072914441030309","4500506427",TCL20210700002626
"12021072912471030289","4500506136",TCL20210700002611
"12021072914391030323","4500506449",TCL20210700002631
"12021072918001030384","4003805160",TCL20210700002627
"12021072918461030405","4500507139",TCL20210700002686
"12021072910431030187","3001211561",TCL20210700002574
"12021072911041030266","3001398784",TCL20210700002584
"12021072914401030324","4500506512",TCL20210700002636
"12021072912311030278","3000630697",TCL20210700002581
"12021072917071030348","4500506929",TCL20210700002663
"12021072916481030369","4500506909",TCL20210700002662
"12021072911451030272","4500500056",TCL20210700002595
"12021072911101030268","3000245630",TCL20210700002588
"12021072916371030366","3001083204",TCL20210700002658
"12021072815001007962","4500392782",TCL20210700002510
"12021072812101007910","4500501413",TCL20210700002483
"12021072817071007991","4500060624",TCL20210700002547
"12021072816301007985","3001558663",TCL20210700002535
"12021072811271007875","4500264099",TCL20210700002471
"12021072814211007918","3000938305",TCL20210700002503
"12021072816501008003","3001618186",TCL20210700002541
"12021072811471007879","3000992857",TCL20210700002461
"12021072717191007768","4500501682",TCL20210700002411
"12021072709481007603","3001450078",TCL20210700002318
"12021072715341007745","4500501333",TCL20210700002386
"12021072718001007794","3001210255",TCL20210700002417
"12021072718551007800","4500501936",TCL20210700002429
"12021072712511007725","4500500629",TCL20210700002359
"12021072710241007623","4500480677",TCL20210700002322
"12021072715271007713","4005259664",TCL20210700002379
"12021072712251007700","4500500532",TCL20210700002352
"12021072719101007801","4500501929",TCL20210700002431
"12021072715241007742","4500501222",TCL20210700002377
"12021072713321007729","4500492347",TCL20210700002362
"12021072716441007766","4500501438",TCL20210700002404
"12021072716351007765","4003452446",TCL20210700002403
"12021072711391007694","4500500268",TCL20210700002345
"12021072711341007693","4500500292",TCL20210700002341
"12021072716491007767","3001238650",TCL20210700002406
"12021072711351007639","4500500116",TCL20210700002337
"12021072711061007678","4500500144",TCL20210700002329
"12021072613331007489","4500497557",TCL20210700002251
"12021072611401007474","4500497188",TCL20210700002236
"12021072611281007470","4500497103",TCL20210700002230
"12021072616321007561","3001520700",TCL20210700002294
"12021072616111007536","3001250935",TCL20210700002283
"12021072610091007408","3000552644",TCL20210700002210
"12021072615021007522","3000892367",TCL20210700002265
"12021072617561007575","4500391511",TCL20210700002311
"12021072611391007473","3000625080",TCL20210700002234
"12021072615481007531","3001007169",TCL20210700002194
"12021072509321007281","3000579374",TCL20210700002153
"12021072517391007363","4500495545",TCL20210700002200
"12021072419301007266","4500492631",TCL20210700002186
"12021072419101007264","3000710740",TCL20210700002183
"12021072316111007090","4500488592",TCL20210700002102
"12021072311441007013","4500487176",TCL20210700002060
"12021072314171007060","4500488111",TCL20210700002089
"12021072309551006966","4500486620",TCL20210700002034
"12021072315411007073","4500488649",TCL20210700002104
"12021072314431007064","4011624408",TCL20210700002092
"12021072316171007112","4500488732",TCL20210700002122
"12021072311151007003","4500487088",TCL20210700002048
"12021072315531007078","4500488708",TCL20210700002111
"12021072311081007001","4500486814",TCL20210700002043
"12021072314491007081","4500484619",TCL20210700002091
"12021072311471007017","4500487322",TCL20210700002059
"12021072316371007116","4500488655",TCL20210700002109
"12021072317451007133","4500409681",TCL20210700002139
"12021072309501006965","3000366043",TCL20210700002033
"12021072310491006973","4500486965",TCL20210700002041
"12021072317331007100","4500489201",TCL20210700002138
"12021072311281007010","4500487252",TCL20210700002054
"12021072310321006967","4500486677",TCL20210700002037
"12021072314481007065","4500488260",TCL20210700002093
"12021072311001006959","4500481827",TCL20210700002042
"12021072217001006877","3001465689",TCL20210700002006
"12021072210351006710","4500481722",TCL20210700001920
"12021072218091006892","4500484699",TCL20210700002019
"12021072213291006794","4004394833",TCL20210700001958
"12021072211471006775","4500481832",TCL20210700001943
"12021072212451006807","3000656832",TCL20210700001952
"12021072212581006791","3000769169",TCL20210700001950
"12021072219311006896","4500485100",TCL20210700002024
"12021072212201006802","3000566518",TCL20210700001948
"12021072216421006874","4004086560",TCL20210700002000
"12021072210571006716","4500467231",TCL20210700001928
"12021072215311006844","3000921630",TCL20210700001978
"12021072216091006838","4500483850",TCL20210700001990
"12021072217041006878","4500484215",TCL20210700002003
"12021072207471006701","4500478859",TCL20210700001913
"12021072213321006813","4500482632",TCL20210700001960
"12021072210391006723","3001410414",TCL20210700001924
"12021072116021006619","4500481044",TCL20210700001866
"12021072112491006592","4500480426",TCL20210700001827
"12021072116571006648","3000909584",TCL20210700001880
"12021072115551006617","4011539280",TCL20210700001863
"12021072111421006539","4500480242",TCL20210700001804
"12021072119001006675","4500481319",TCL20210700001906
"12021072111321006559","3000947069",TCL20210700001799
"12021072112001006565","4500479662",TCL20210700001768
"12021072121551006691","3000935611",TCL20210700001883
"12021072115591006618","4011409633",TCL20210700001865
"12021072114561006606","4500480618",TCL20210700001851
"12021072110411006503","4500480085",TCL20210700001789
"12021072015511006411","4500479303",TCL20210700001729
"12021072016011006417","4500479342",TCL20210700001733
"12021072013391006346","3000918156",TCL20210700001699
"12021072022011006463","4500479686",TCL20210700001773
"12021072010331006271","4500478424",TCL20210700001667
"12021072015261006402","4500396870",TCL20210700001719
"12021072014141006349","4500479114",TCL20210700001704
"12021072015281006404","4500479273",TCL20210700001721
"12021072016431006397","4500479472",TCL20210700001745
"12021072018001006448","4500266401",TCL20210700001760
"12021072016471006426","4500479480",TCL20210700001746
"12021072012111006340","3001299416",TCL20210700001686
"12021072012531006320","4500478867",TCL20210700001694
"12021072016431006425","4500479281",TCL20210700001738
"12021071913121006130","4500477304",TCL20210700001554
"12021071918261006230","3001568524",TCL20210700001647
"12021071915381006175","3001616622",TCL20210700001594
"12021071915351006157","4500477717",TCL20210700001593
"12021071915561006182","4500471334",TCL20210700001290
"12021071911371006088","4500476749",TCL20210700001533
"12021071912141006107","4500477177",TCL20210700001539
"12021071915061006147","4500451153",TCL20210700001580
"12021071912001006098","3001437736",TCL20210700001464
"12021071915491006178","4500477790",TCL20210700001598
"12021071915241006168","4004453380",TCL20210700001587
"12021071916461006194","4500477859",TCL20210700001623
"12021071911461006094","4500477136",TCL20210700001537
"12021071912171006125","4500477124",TCL20210700001542
"12021071915121006149","3000768340",TCL20210700001582
"12021071916101006186","3001097364",TCL20210700001605
"12021071720151005912","4500475635",TCL20210700001494
"12021071710181005862","4500474976",TCL20210700001452
"12021071716011005878","4001578774",TCL20210700001438
"12021071718001005909","4500475521",TCL20210700001478
"12021071619431005809","4500474247",TCL20210700001444
"12021071611471005636","4500472479",TCL20210700001343
"12021071610411005627","4500468106",TCL20210700001321
"12021071614111005695","4500472635",TCL20210700001370
"12021071610591005656","4500472130",TCL20210700001328
"12021071611521005678","4500472489",TCL20210700001344
"12021071611261005632","4500472388",TCL20210700001334
"12021071612591005715","4500472722",TCL20210700001360
"12021071610441005652","3000998872",TCL20210700001324
"12021071616291005771","3000677226",TCL20210700001411
"12021071613201005688","4500472837",TCL20210700001363
"12021071614201005722","4500473081",TCL20210700001373
"12021071612001005680","4500471398",TCL20210700001293
"12021071611531005638","4500472422",TCL20210700001337
"12021071618461005807","4500474137",TCL20210700001439
"12021071612001005701","3001189866",TCL20210700001323
"12021071618011005802","4500473936",TCL20210700001433
"12021071618001005793","4500473284",TCL20210700001389
"12021071617111005783","4500473806",TCL20210700001421
"12021071612011005703","4500472433",TCL20210700001347
"12021071518001005579","3000992318",TCL20210700001225
"12021071511071005437","3001213068",TCL20210700001170
"12021071515251005522","4500471088",TCL20210700001241
"12021071518401005604","3001248037",TCL20210700001298
"12021071509321005384","4500470074",TCL20210700001167
"12021071517271005587","3001222641",TCL20210700001289
"12021071511351005466","4500470510",TCL20210700001194
"12021071511461005469","4500470544",TCL20210700001198
"12021071515521005542","4500391924",TCL20210700001252
"12021071516111005535","4500466816",TCL20210700001262
"12021071515421005541","4500471155",TCL20210700001249
"12021071516121005551","4500471197",TCL20210700001263
"12021071515361005525","4500471107",TCL20210700001244
"12021071511481005450","3000987903",TCL20210700001193
"12021071515421005527","3001205867",TCL20210700001250
"12021071512001005459","4500470366",TCL20210700001177
"12021071517021005568","4500430898",TCL20210700001281
"12021071410511005172","4500465033",TCL20210700001032
"12021071415091005263","4500161498",TCL20210700001080
