"yd_var","yd_var_name","var"
zxpayamtminstallcurperbizllo,个人经营性贷款贷款下所有货币下本月应还款最小金额,zxpayamtminstallcurperbizllo
zxpayamtavgstallcurperbizllo,个人经营性贷款贷款下所有货币下本月应还款平均金额,zxpayamtavgstallcurperbizllo
zxpayamtsumstallcurperbizllo,个人经营性贷款贷款下所有货币下本月应还款总和金额,zxpayamtsumstallcurperbizllo
zxpayamtmaxstrmbcurothllo,其他贷款下人民币货币下本月应还款最大金额,zxpayamtmaxstrmbcurothllo
zxpayamtminstrmbcurothllo,其他贷款下人民币货币下本月应还款最小金额,zxpayamtminstrmbcurothllo
zxpayamtavgstrmbcurothllo,其他贷款下人民币货币下本月应还款平均金额,zxpayamtavgstrmbcurothllo
zxpayamtsumstrmbcurothllo,其他贷款下人民币货币下本月应还款总和金额,zxpayamtsumstrmbcurothllo
zxpayamtmaxstallcurothllo,其他贷款下所有货币下本月应还款最大金额,zxpayamtmaxstallcurothllo
zxpayamtminstallcurothllo,其他贷款下所有货币下本月应还款最小金额,zxpayamtminstallcurothllo
zxpayamtavgstallcurothllo,其他贷款下所有货币下本月应还款平均金额,zxpayamtavgstallcurothllo
zxpayamtsumstallcurothllo,其他贷款下所有货币下本月应还款总和金额,zxpayamtsumstallcurothllo
zxloanbalanceamt,贷款余额（未结清贷款）,zxloanbalanceamt
zxrcy6mavgpayamt,最近6个月平均应还款（未结清贷款）,zxrcy6mavgpayamt
zxtotalcreditamt,授信总额（未销户贷记卡）,zxtotalcreditamt
zxmaxcreditamt,最高授信额（未销户贷记卡）,zxmaxcreditamt
zxmincreditamt,最低授信额（未销户贷记卡）,zxmincreditamt
zxusecreditamt,已用额度（未销户贷记卡）,zxusecreditamt
zxrcy6mavgusecreditamt,最近6个月平均使用额度（未销户贷记卡）,zxrcy6mavgusecreditamt
zxsemicrecardusedlmt,准贷记卡透支余额,zxsemicrecardusedlmt
zxpayamtmaxstrmbcurallpr,所有产品下人民币币种下本月应还款最大额,zxpayamtmaxstrmbcurallpr
zxpayamtminstrmbcurallpr,所有产品下人民币币种下本月应还款最小额,zxpayamtminstrmbcurallpr
zxpayamtavgstrmbcurallpr,所有产品下人民币币种下本月应还款平均额,zxpayamtavgstrmbcurallpr
zxpayamtsumstrmbcurallpr,所有产品下人民币币种下本月应还款总和额,zxpayamtsumstrmbcurallpr
zxpayamtmaxstusdcurallpr,所有产品下美元币种下本月应还款最大额,zxpayamtmaxstusdcurallpr
zxpayamtminstusdcurallpr,所有产品下美元币种下本月应还款最小额,zxpayamtminstusdcurallpr
zxpayamtavgstusdcurallpr,所有产品下美元币种下本月应还款平均额,zxpayamtavgstusdcurallpr
zxpayamtsumstusdcurallpr,所有产品下美元币种下本月应还款总和额,zxpayamtsumstusdcurallpr
zxpayamtmaxstallcurallpr,所有产品下所有币种下本月应还款最大额,zxpayamtmaxstallcurallpr
zxpayamtminstallcurallpr,所有产品下所有币种下本月应还款最小额,zxpayamtminstallcurallpr
zxpayamtavgstallcurallpr,所有产品下所有币种下本月应还款平均额,zxpayamtavgstallcurallpr
zxpayamtsumstallcurallpr,所有产品下所有币种下本月应还款总和额,zxpayamtsumstallcurallpr
zxpayamtmaxstrmbcurplpr,贷款产品下人民币币种下本月应还款最大额,zxpayamtmaxstrmbcurplpr
zxpayamtminstrmbcurplpr,贷款产品下人民币币种下本月应还款最小额,zxpayamtminstrmbcurplpr
zxpayamtavgstrmbcurplpr,贷款产品下人民币币种下本月应还款平均额,zxpayamtavgstrmbcurplpr
zxpayamtsumstrmbcurplpr,贷款产品下人民币币种下本月应还款总和额,zxpayamtsumstrmbcurplpr
zxpayamtmaxstusdcurplpr,贷款产品下美元币种下本月应还款最大额,zxpayamtmaxstusdcurplpr
zxpayamtminstusdcurplpr,贷款产品下美元币种下本月应还款最小额,zxpayamtminstusdcurplpr
zxpayamtavgstusdcurplpr,贷款产品下美元币种下本月应还款平均额,zxpayamtavgstusdcurplpr
zxpayamtsumstusdcurplpr,贷款产品下美元币种下本月应还款总和额,zxpayamtsumstusdcurplpr
zxpayamtmaxstallcurplpr,贷款产品下所有币种下本月应还款最大额,zxpayamtmaxstallcurplpr
zxpayamtminstallcurplpr,贷款产品下所有币种下本月应还款最小额,zxpayamtminstallcurplpr
zxpayamtavgstallcurplpr,贷款产品下所有币种下本月应还款平均额,zxpayamtavgstallcurplpr
zxpayamtsumstallcurplpr,贷款产品下所有币种下本月应还款总和额,zxpayamtsumstallcurplpr
zxpayamtmaxstrmbcuraccpr,信用卡产品下人民币币种下本月应还款最大额,zxpayamtmaxstrmbcuraccpr
zxpayamtminstrmbcuraccpr,信用卡产品下人民币币种下本月应还款最小额,zxpayamtminstrmbcuraccpr
zxpayamtavgstrmbcuraccpr,信用卡产品下人民币币种下本月应还款平均额,zxpayamtavgstrmbcuraccpr
zxpayamtsumstrmbcuraccpr,信用卡产品下人民币币种下本月应还款总和额,zxpayamtsumstrmbcuraccpr
zxpayamtmaxstusdcuraccpr,信用卡产品下美元币种下本月应还款最大额,zxpayamtmaxstusdcuraccpr
zxpayamtminstusdcuraccpr,信用卡产品下美元币种下本月应还款最小额,zxpayamtminstusdcuraccpr
zxpayamtavgstusdcuraccpr,信用卡产品下美元币种下本月应还款平均额,zxpayamtavgstusdcuraccpr
zxpayamtsumstusdcuraccpr,信用卡产品下美元币种下本月应还款总和额,zxpayamtsumstusdcuraccpr
zxpayamtmaxstallcuraccpr,信用卡产品下所有币种下本月应还款最大额,zxpayamtmaxstallcuraccpr
zxpayamtminstallcuraccpr,信用卡产品下所有币种下本月应还款最小额,zxpayamtminstallcuraccpr
zxpayamtavgstallcuraccpr,信用卡产品下所有币种下本月应还款平均额,zxpayamtavgstallcuraccpr
zxpayamtsumstallcuraccpr,信用卡产品下所有币种下本月应还款总和额,zxpayamtsumstallcuraccpr
zxpayamtmaxstrmbcurccpr,贷记卡账户产品下人民币币种下本月应还款最大额,zxpayamtmaxstrmbcurccpr
zxpayamtminstrmbcurccpr,贷记卡账户产品下人民币币种下本月应还款最小额,zxpayamtminstrmbcurccpr
zxpayamtavgstrmbcurccpr,贷记卡账户产品下人民币币种下本月应还款平均额,zxpayamtavgstrmbcurccpr
zxpayamtsumstrmbcurccpr,贷记卡账户产品下人民币币种下本月应还款总和额,zxpayamtsumstrmbcurccpr
zxpayamtmaxstusdcurccpr,贷记卡账户产品下美元币种下本月应还款最大额,zxpayamtmaxstusdcurccpr
zxpayamtminstusdcurccpr,贷记卡账户产品下美元币种下本月应还款最小额,zxpayamtminstusdcurccpr
zxpayamtavgstusdcurccpr,贷记卡账户产品下美元币种下本月应还款平均额,zxpayamtavgstusdcurccpr
zxpayamtsumstusdcurccpr,贷记卡账户产品下美元币种下本月应还款总和额,zxpayamtsumstusdcurccpr
zxpayamtmaxstallcurccpr,贷记卡账户产品下所有币种下本月应还款最大额,zxpayamtmaxstallcurccpr
zxpayamtminstallcurccpr,贷记卡账户产品下所有币种下本月应还款最小额,zxpayamtminstallcurccpr
zxpayamtavgstallcurccpr,贷记卡账户产品下所有币种下本月应还款平均额,zxpayamtavgstallcurccpr
zxpayamtsumstallcurccpr,贷记卡账户产品下所有币种下本月应还款总和额,zxpayamtsumstallcurccpr
zxpayamtmaxstrmbcurqccpr,准贷记卡账户产品下人民币币种下本月应还款最大额,zxpayamtmaxstrmbcurqccpr
zxpayamtminstrmbcurqccpr,准贷记卡账户产品下人民币币种下本月应还款最小额,zxpayamtminstrmbcurqccpr
zxpayamtavgstrmbcurqccpr,准贷记卡账户产品下人民币币种下本月应还款平均额,zxpayamtavgstrmbcurqccpr
zxpayamtsumstrmbcurqccpr,准贷记卡账户产品下人民币币种下本月应还款总和额,zxpayamtsumstrmbcurqccpr
zxpayamtmaxstusdcurqccpr,准贷记卡账户产品下美元币种下本月应还款最大额,zxpayamtmaxstusdcurqccpr
zxpayamtminstusdcurqccpr,准贷记卡账户产品下美元币种下本月应还款最小额,zxpayamtminstusdcurqccpr
zxpayamtavgstusdcurqccpr,准贷记卡账户产品下美元币种下本月应还款平均额,zxpayamtavgstusdcurqccpr
zxpayamtsumstusdcurqccpr,准贷记卡账户产品下美元币种下本月应还款总和额,zxpayamtsumstusdcurqccpr
zxpayamtmaxstallcurqccpr,准贷记卡账户产品下所有币种下本月应还款最大额,zxpayamtmaxstallcurqccpr
zxpayamtminstallcurqccpr,准贷记卡账户产品下所有币种下本月应还款最小额,zxpayamtminstallcurqccpr
zxpayamtavgstallcurqccpr,准贷记卡账户产品下所有币种下本月应还款平均额,zxpayamtavgstallcurqccpr
zxpayamtsumstallcurqccpr,准贷记卡账户产品下所有币种下本月应还款总和额,zxpayamtsumstallcurqccpr
zxutlpctrmbcuraccpr,"""信用卡产品下人民币币种下""""最近6个月平均使用额度""""使用率""",zxutlpctrmbcuraccpr
zxutlpctusdcuraccpr,"""信用卡产品下美元币种下""""最近6个月平均使用额度""""使用率""",zxutlpctusdcuraccpr
zxutlpctallcuraccpr,"""信用卡产品下所有币种下""""最近6个月平均使用额度""""使用率""",zxutlpctallcuraccpr
zxutlpctrmbcurccpr,"""贷记卡账户产品下人民币币种下""""最近6个月平均使用额度""""使用率""",zxutlpctrmbcurccpr
zxutlpctusdcurccpr,"""贷记卡账户产品下美元币种下""""最近6个月平均使用额度""""使用率""",zxutlpctusdcurccpr
zxutlpctallcurccpr,"""贷记卡账户产品下所有币种下""""最近6个月平均使用额度""""使用率""",zxutlpctallcurccpr
zxutlpctrmbcurqccpr,"""准贷记卡账户产品下人民币币种下""""最近6个月平均使用额度""""使用率""",zxutlpctrmbcurqccpr
zxutlpctusdcurqccpr,"""准贷记卡账户产品下美元币种下""""最近6个月平均使用额度""""使用率""",zxutlpctusdcurqccpr
zxutlpctallcurqccpr,"""准贷记卡账户产品下所有币种下""""最近6个月平均使用额度""""使用率""",zxutlpctallcurqccpr
zxatcrmbcur1000gt6uaaccpr,"""信用卡产品下人民币币种下""""最近6个月平均使用额度"""">=1000的账户数""",zxatcrmbcur1000gt6uaaccpr
zxatcrmbcur3000gt6uaaccpr,"""信用卡产品下人民币币种下""""最近6个月平均使用额度"""">=3000的账户数""",zxatcrmbcur3000gt6uaaccpr
zxatcrmbcur5000gt6uaaccpr,"""信用卡产品下人民币币种下""""最近6个月平均使用额度"""">=5000的账户数""",zxatcrmbcur5000gt6uaaccpr
zxatcrmbcur10000gt6uaaccpr,"""信用卡产品下人民币币种下""""最近6个月平均使用额度"""">=10000的账户数""",zxatcrmbcur10000gt6uaaccpr
zxatcrmbcur20000gt6uaaccpr,"""信用卡产品下人民币币种下""""最近6个月平均使用额度"""">=20000的账户数""",zxatcrmbcur20000gt6uaaccpr
zxatcrmbcur50000gt6uaaccpr,"""信用卡产品下人民币币种下""""最近6个月平均使用额度"""">=50000的账户数""",zxatcrmbcur50000gt6uaaccpr
zxatcusdcur1000gt6uaaccpr,"""信用卡产品下美元币种下""""最近6个月平均使用额度"""">=1000的账户数""",zxatcusdcur1000gt6uaaccpr
zxatcusdcur3000gt6uaaccpr,"""信用卡产品下美元币种下""""最近6个月平均使用额度"""">=3000的账户数""",zxatcusdcur3000gt6uaaccpr
zxatcusdcur5000gt6uaaccpr,"""信用卡产品下美元币种下""""最近6个月平均使用额度"""">=5000的账户数""",zxatcusdcur5000gt6uaaccpr
zxatcusdcur10000gt6uaaccpr,"""信用卡产品下美元币种下""""最近6个月平均使用额度"""">=10000的账户数""",zxatcusdcur10000gt6uaaccpr
zxatcusdcur20000gt6uaaccpr,"""信用卡产品下美元币种下""""最近6个月平均使用额度"""">=20000的账户数""",zxatcusdcur20000gt6uaaccpr
zxatcusdcur50000gt6uaaccpr,"""信用卡产品下美元币种下""""最近6个月平均使用额度"""">=50000的账户数""",zxatcusdcur50000gt6uaaccpr
zxatcallcur1000gt6uaaccpr,"""信用卡产品下所有币种下""""最近6个月平均使用额度"""">=1000的账户数""",zxatcallcur1000gt6uaaccpr
zxatcallcur3000gt6uaaccpr,"""信用卡产品下所有币种下""""最近6个月平均使用额度"""">=3000的账户数""",zxatcallcur3000gt6uaaccpr
zxatcallcur5000gt6uaaccpr,"""信用卡产品下所有币种下""""最近6个月平均使用额度"""">=5000的账户数""",zxatcallcur5000gt6uaaccpr
zxatcallcur10000gt6uaaccpr,"""信用卡产品下所有币种下""""最近6个月平均使用额度"""">=10000的账户数""",zxatcallcur10000gt6uaaccpr
zxatcallcur20000gt6uaaccpr,"""信用卡产品下所有币种下""""最近6个月平均使用额度"""">=20000的账户数""",zxatcallcur20000gt6uaaccpr
zxatcallcur50000gt6uaaccpr,"""信用卡产品下所有币种下""""最近6个月平均使用额度"""">=50000的账户数""",zxatcallcur50000gt6uaaccpr
zxatcrmbcur1000gt6uaccpr,"""贷记卡账户产品下人民币币种下""""最近6个月平均使用额度"""">=1000的账户数""",zxatcrmbcur1000gt6uaccpr
zxatcrmbcur3000gt6uaccpr,"""贷记卡账户产品下人民币币种下""""最近6个月平均使用额度"""">=3000的账户数""",zxatcrmbcur3000gt6uaccpr
zxatcrmbcur5000gt6uaccpr,"""贷记卡账户产品下人民币币种下""""最近6个月平均使用额度"""">=5000的账户数""",zxatcrmbcur5000gt6uaccpr
zxatcrmbcur10000gt6uaccpr,"""贷记卡账户产品下人民币币种下""""最近6个月平均使用额度"""">=10000的账户数""",zxatcrmbcur10000gt6uaccpr
zxatcrmbcur20000gt6uaccpr,"""贷记卡账户产品下人民币币种下""""最近6个月平均使用额度"""">=20000的账户数""",zxatcrmbcur20000gt6uaccpr
zxatcrmbcur50000gt6uaccpr,"""贷记卡账户产品下人民币币种下""""最近6个月平均使用额度"""">=50000的账户数""",zxatcrmbcur50000gt6uaccpr
zxatcusdcur1000gt6uaccpr,"""贷记卡账户产品下美元币种下""""最近6个月平均使用额度"""">=1000的账户数""",zxatcusdcur1000gt6uaccpr
zxatcusdcur3000gt6uaccpr,"""贷记卡账户产品下美元币种下""""最近6个月平均使用额度"""">=3000的账户数""",zxatcusdcur3000gt6uaccpr
zxatcusdcur5000gt6uaccpr,"""贷记卡账户产品下美元币种下""""最近6个月平均使用额度"""">=5000的账户数""",zxatcusdcur5000gt6uaccpr
zxatcusdcur10000gt6uaccpr,"""贷记卡账户产品下美元币种下""""最近6个月平均使用额度"""">=10000的账户数""",zxatcusdcur10000gt6uaccpr
zxatcusdcur20000gt6uaccpr,"""贷记卡账户产品下美元币种下""""最近6个月平均使用额度"""">=20000的账户数""",zxatcusdcur20000gt6uaccpr
zxatcusdcur50000gt6uaccpr,"""贷记卡账户产品下美元币种下""""最近6个月平均使用额度"""">=50000的账户数""",zxatcusdcur50000gt6uaccpr
zxatcallcur1000gt6uaccpr,"""贷记卡账户产品下所有币种下""""最近6个月平均使用额度"""">=1000的账户数""",zxatcallcur1000gt6uaccpr
zxatcallcur3000gt6uaccpr,"""贷记卡账户产品下所有币种下""""最近6个月平均使用额度"""">=3000的账户数""",zxatcallcur3000gt6uaccpr
zxatcallcur5000gt6uaccpr,"""贷记卡账户产品下所有币种下""""最近6个月平均使用额度"""">=5000的账户数""",zxatcallcur5000gt6uaccpr
zxatcallcur10000gt6uaccpr,"""贷记卡账户产品下所有币种下""""最近6个月平均使用额度"""">=10000的账户数""",zxatcallcur10000gt6uaccpr
zxatcallcur20000gt6uaccpr,"""贷记卡账户产品下所有币种下""""最近6个月平均使用额度"""">=20000的账户数""",zxatcallcur20000gt6uaccpr
zxatcallcur50000gt6uaccpr,"""贷记卡账户产品下所有币种下""""最近6个月平均使用额度"""">=50000的账户数""",zxatcallcur50000gt6uaccpr
zxatcrmbcur1000gt6uaqccpr,"""准贷记卡账户产品下人民币币种下""""最近6个月平均使用额度"""">=1000的账户数""",zxatcrmbcur1000gt6uaqccpr
zxatcrmbcur3000gt6uaqccpr,"""准贷记卡账户产品下人民币币种下""""最近6个月平均使用额度"""">=3000的账户数""",zxatcrmbcur3000gt6uaqccpr
zxatcrmbcur5000gt6uaqccpr,"""准贷记卡账户产品下人民币币种下""""最近6个月平均使用额度"""">=5000的账户数""",zxatcrmbcur5000gt6uaqccpr
zxatcrmbcur10000gt6uaqccpr,"""准贷记卡账户产品下人民币币种下""""最近6个月平均使用额度"""">=10000的账户数""",zxatcrmbcur10000gt6uaqccpr
zxatcrmbcur20000gt6uaqccpr,"""准贷记卡账户产品下人民币币种下""""最近6个月平均使用额度"""">=20000的账户数""",zxatcrmbcur20000gt6uaqccpr
zxatcrmbcur50000gt6uaqccpr,"""准贷记卡账户产品下人民币币种下""""最近6个月平均使用额度"""">=50000的账户数""",zxatcrmbcur50000gt6uaqccpr
zxatcusdcur1000gt6uaqccpr,"""准贷记卡账户产品下美元币种下""""最近6个月平均使用额度"""">=1000的账户数""",zxatcusdcur1000gt6uaqccpr
zxatcusdcur3000gt6uaqccpr,"""准贷记卡账户产品下美元币种下""""最近6个月平均使用额度"""">=3000的账户数""",zxatcusdcur3000gt6uaqccpr
zxatcusdcur5000gt6uaqccpr,"""准贷记卡账户产品下美元币种下""""最近6个月平均使用额度"""">=5000的账户数""",zxatcusdcur5000gt6uaqccpr
zxatcusdcur10000gt6uaqccpr,"""准贷记卡账户产品下美元币种下""""最近6个月平均使用额度"""">=10000的账户数""",zxatcusdcur10000gt6uaqccpr
zxatcusdcur20000gt6uaqccpr,"""准贷记卡账户产品下美元币种下""""最近6个月平均使用额度"""">=20000的账户数""",zxatcusdcur20000gt6uaqccpr
zxatcusdcur50000gt6uaqccpr,"""准贷记卡账户产品下美元币种下""""最近6个月平均使用额度"""">=50000的账户数""",zxatcusdcur50000gt6uaqccpr
